Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,Lag_1,Lag_2,Lag_3,MA_7,MA_30,STD_7,Price_Range,Volatility_7,RSI_14
2019-04-09,360.540009,366.73999,359.0,364.709991,364.709991,5439200,0.009130867888206051,0.009089433544037925,361.410004,365.48999,367.880005,366.27428314285714,361.1013314666667,2.7062453375818007,7.7399899999999775,0.013444787423593046,41.99054064698442
2019-04-10,365.790009,368.850006,362.25,363.920013,363.920013,4545600,-0.002166044307790882,-0.0021683935747865255,364.709991,361.410004,365.48999,365.84000057142856,361.1363320666667,2.819419743504331,6.600006000000008,0.007138101103563618,39.058832155021584
2019-04-11,365.0,370.119995,360.809998,367.649994,367.649994,6526900,0.010249452810390025,0.010197283338477022,363.920013,364.709991,361.410004,365.8299995714286,361.45466500000003,2.811753326082261,9.30999700000001,0.008326572431394884,56.55866132184525
2019-04-12,360.690002,361.75,349.359985,351.140015,351.140015,15646200,-0.044906784358603846,-0.04594633526329588,367.649994,363.920013,364.709991,363.1714302857143,361.24866526666665,5.750203611186317,12.390015000000005,0.018435083608574366,37.812946101613214
2019-04-15,350.709991,352.209991,342.269989,348.869995,348.869995,8842300,-0.006464714652358761,-0.006485701417990434,351.140015,367.649994,363.920013,360.45571457142853,361.1763314666667,7.406344599129429,9.940001999999993,0.018415469825481336,40.41780455895404
2019-04-16,355.0,364.480011,352.720001,359.459991,359.459991,18740200,0.030355135585678594,0.02990353464525662,348.869995,351.140015,367.649994,359.59428614285713,361.3483315666667,7.0660781874087375,11.760009999999966,0.023329459439417777,54.918431356307835
2019-04-17,365.049988,368.76001,350.600006,354.73999,354.73999,18054100,-0.013130810432808393,-0.013217781698552014,359.459991,348.869995,351.140015,358.641427,361.1859984,7.228284047019293,18.160004000000015,0.02346777792461119,50.09940747319393
2019-04-18,355.0,360.410004,351.640015,360.350006,360.350006,8353200,0.015814444827604746,0.015690699433148866,354.73999,359.459991,348.869995,358.01857199999995,361.44433173333334,6.792945805592842,8.76998900000001,0.02414227624355306,52.74439566623331
2019-04-22,359.700012,377.690002,359.0,377.339996,377.339996,11980500,0.047148576986564494,0.04607082916201884,360.350006,354.73999,359.459991,359.93571242857143,362.3689980666667,9.913182333452024,18.690001999999993,0.030310577239147138,56.861456537393664
2019-04-23,375.450012,384.799988,374.709991,381.890015,381.890015,10089800,0.012058141326741323,0.011986021118870966,377.339996,360.350006,354.73999,361.97000114285714,363.13666573333336,12.800651357650159,10.089996999999983,0.03036466972581871,58.919816680763354
2019-04-24,381.070007,381.899994,373.269989,374.230011,374.230011,6541900,-0.020058141609175184,-0.02026203725013283,381.890015,377.339996,360.350006,365.268572,363.73533313333337,12.51662431213185,8.630004999999983,0.02428782764882982,52.63344270989429
2019-04-25,374.48999,374.76001,365.700012,368.329987,368.329987,6255500,-0.015765769250398187,-0.01589137087708494,374.230011,381.890015,377.339996,368.04857085714286,363.9726663333333,10.217268745312218,9.059998000000007,0.025522715649142606,50.25254350668061
2019-04-26,368.350006,375.140015,366.23999,374.850006,374.850006,5621900,0.017701569869737366,0.017546721780872677,368.329987,374.230011,381.890015,370.24714442857146,364.50699963333335,9.704081782774864,8.900025000000028,0.02408828671035213,55.0203904741472
2019-04-29,373.679993,374.579987,369.119995,371.829987,371.829987,3821700,-0.008056606513699771,-0.008089236343262711,374.850006,368.329987,374.230011,372.68857257142855,364.85266616666667,6.895950163899699,5.459992,0.023476343351972472,55.65320055820727
2019-04-30,369.559998,374.5,368.350006,370.540009,370.540009,3870100,-0.0034692683352620657,-0.003475300201468775,371.829987,374.850006,368.329987,374.1442872857143,365.08933306666665,4.52524649522206,6.149993999999992,0.023397830762506032,53.23350884521117
2019-05-01,374.0,385.98999,373.170013,378.809998,378.809998,9257300,0.022318747771175262,0.02207332942826496,370.540009,371.829987,374.850006,374.35428757142864,365.7569997,4.727838415491037,12.819976999999994,0.016740717679378875,57.62571938031161
2019-05-02,378.0,383.5,374.51001,379.059998,379.059998,5398200,0.0006599614617353033,0.0006597437829376284,378.809998,370.540009,371.829987,373.94999942857146,365.8849996,4.048191302722172,8.989989999999977,0.01598638100758086,56.05947820274219
2019-05-03,381.529999,385.029999,378.269989,385.029999,385.029999,5130300,0.015749488290769165,0.0156267521107941,379.059998,378.809998,370.540009,375.49285485714285,366.1236664,5.835984362114028,6.760009999999966,0.014515326308799164,70.26668651754363
2019-05-06,377.690002,381.350006,376.0,378.670013,378.670013,5793100,-0.016518157069626116,-0.0166561030109117,385.029999,379.059998,378.809998,376.9700014285714,366.7123331666666,4.964309364864615,5.350006000000008,0.014689231390012247,66.98973986808352
2019-05-07,377.0,379.910004,365.809998,370.459991,370.459991,6974900,-0.02168120452674971,-0.021919695321371002,378.670013,385.029999,379.059998,376.3428564285714,366.85333249999996,5.522663669315467,14.100006000000008,0.016068607579892945,56.44631459974927
2019-05-08,367.920013,369.0,361.359985,364.369995,364.369995,6572000,-0.01643901135871917,-0.01657563123909327,370.459991,378.670013,385.029999,375.27714328571426,366.9999989666667,7.047837644917362,7.640015000000005,0.01692216326882484,55.554272696744974
2019-05-09,360.899994,364.200012,352.75,362.75,362.75,5882600,-0.004446016472898662,-0.004455929397065363,364.369995,370.459991,378.670013,374.16428485714283,367.31266580000005,8.404877485725274,11.450012000000015,0.016932928316063228,51.45102344688048
2019-05-10,361.619995,365.26001,353.059998,361.040009,361.040009,5657100,-0.0047139655410062264,-0.004725111317565996,362.75,364.369995,370.459991,371.625715,367.52699993333334,9.393307910704342,12.200012000000015,0.012798569089994981,37.911616283009494
2019-05-13,352.290009,354.26001,343.100006,345.26001,345.26001,8026700,-0.04370706460956231,-0.04469099509464919,361.040009,362.75,364.369995,366.7971452857143,367.15033366666665,12.949141793021752,11.160004000000015,0.018306518885918027,26.713290344492307
2019-05-14,348.709991,349.950012,342.5,345.609985,345.609985,5353000,0.0010136563455465097,0.0010131429428663751,345.26001,361.040009,362.75,361.1657147142857,366.43866679999996,12.251186156824,7.450012000000015,0.014980086568058366,29.9411070878419
2019-05-15,343.339996,356.5,341.390015,354.98999,354.98999,6340100,0.027140434035781702,0.026778663599820715,345.609985,345.26001,361.040009,357.7828542857143,366.0143331,9.59324656561358,15.109984999999995,0.021856506808319815,41.085270343915475
2019-05-16,356.369995,364.0,353.940002,359.309998,359.309998,6441500,0.012169379761947763,0.012095928166531883,354.98999,345.609985,345.26001,356.1899981428572,365.66633303333333,7.916694552446973,10.059998000000007,0.022316895539780095,39.30045737835947
2019-05-17,356.390015,359.619995,353.790009,354.450012,354.450012,4725400,-0.013525885800706239,-0.013618193905006215,359.309998,354.98999,345.609985,354.77285771428575,365.2186666,7.048658383632103,5.829986000000019,0.022075181978606948,38.32931029710461
2019-05-20,351.230011,352.420013,345.399994,348.109985,348.109985,4621500,-0.017886942545794038,-0.018048847464163083,354.450012,359.309998,354.98999,352.681427,364.6393331,6.43223660927926,7.020018999999991,0.02272346664541605,35.89483735249334
2019-05-21,350.950012,356.429993,349.929993,354.269989,354.269989,4026400,0.017695568255532867,0.01754082453940358,348.109985,354.450012,359.309998,351.7142812857143,364.4013326,5.390609846993233,6.5,0.02439357963091649,34.147279983674395
2019-05-22,358.01001,370.459991,357.299988,359.730011,359.730011,6229400,0.015412036496266657,0.015294477406405313,354.269989,348.109985,354.450012,353.78142428571425,364.2353332666666,5.276280111352956,13.160003000000017,0.016768332066037877,38.300458163566276
2019-05-23,355.5,357.420013,347.700012,352.209991,352.209991,5630400,-0.02090462227239631,-0.021126217573298273,359.730011,354.269989,348.109985,354.7242822857143,363.8449992,4.010588173716817,9.720000999999968,0.019653417730153135,30.5014294433049
2019-05-24,355.410004,359.440002,353.790009,354.390015,354.390015,3831000,0.006189557524505229,0.006170480890145879,352.209991,359.730011,354.269989,354.6385715714286,363.4029999,4.0103743536401355,5.649992999999995,0.01671755827770634,34.82122059551983
2019-05-28,354.390015,361.200012,353.649994,355.059998,355.059998,4717100,0.0018905244833153922,0.0018887396910127168,354.390015,352.209991,359.730011,354.0314287142857,363.53366600000004,3.470677958562064,7.550018000000023,0.01588892850184806,39.370523495743754
2019-05-29,353.600006,353.850006,345.899994,349.190002,349.190002,5658900,-0.0165324058836952,-0.01667059124716319,355.059998,354.390015,352.209991,353.27999871428574,363.5443329,3.9069447632967127,7.950012000000015,0.016300650862319972,39.49045579941908
2019-05-30,350.549988,354.209991,348.299988,351.850006,351.850006,4008000,0.007617640782280999,0.0075887730666414485,349.190002,355.059998,354.390015,353.81428742857145,363.29066673333335,3.2889433623943463,5.910003000000017,0.014957931192427734,42.560751123764
2019-05-31,347.220001,349.339996,342.920013,343.279999,343.279999,5023400,-0.024356989779332316,-0.024658527695083768,351.850006,349.190002,355.059998,352.2442888571428,362.90866703333336,5.1382907472612125,6.419983000000002,0.01584575265463911,38.916627121846886
2019-06-03,343.559998,347.660004,332.649994,336.630005,336.630005,7849600,-0.019371923850419193,-0.01956201857220803,343.279999,351.850006,349.190002,348.94428800000003,362.1180003333333,6.70760731795996,15.010010000000023,0.013943176198721704,43.92168029733177
2019-06-04,345.0,353.609985,343.25,353.399994,353.399994,7891600,0.049817273418630625,0.04861612370967989,336.630005,343.279999,351.850006,349.1142884285714,361.3200002666666,6.818335261703377,10.359984999999995,0.025230886162372963,54.4560135286016
2019-06-05,354.380005,357.880005,348.709991,355.730011,355.730011,5020100,0.006593143858400818,0.006571504149166356,353.399994,336.630005,343.279999,349.30571642857143,360.4480001333333,7.00733135101219,9.17001399999998,0.025245843058845634,50.46044067576289
2019-06-06,354.839996,358.209991,352.089996,357.130005,357.130005,3710000,0.003935552122983577,0.003927828096633657,355.730011,353.399994,336.630005,349.6014317142857,359.87799993333334,7.327024845410084,6.119995000000017,0.025272274291747325,48.59246441509405
2019-06-07,357.390015,365.149994,355.690002,360.869995,360.869995,4777300,0.010472348857946123,0.010417893665218765,357.130005,355.730011,353.399994,351.27000214285715,359.62933353333335,8.46004444137434,9.459992,0.024169088589000323,54.20595979267367
2019-06-10,363.649994,367.100006,349.290009,352.01001,352.01001,7810300,-0.024551736422419923,-0.02485815612492676,360.869995,357.130005,355.730011,351.29285985714284,358.8680003333333,8.46208860672893,17.80999700000001,0.02652291813491713,52.473378719837875
2019-06-11,355.0,357.579987,348.5,351.269989,351.269989,5396700,-0.0021022726029865657,-0.0021044854799595614,352.01001,360.869995,357.130005,352.43428700000004,358.1826670666667,7.706233991946704,9.079987000000017,0.024307264938078457,47.95696123644489
2019-06-12,351.820007,353.609985,343.230011,345.559998,345.559998,4584700,-0.01625527707691532,-0.016388843510823068,351.269989,352.01001,360.869995,353.7100002857143,357.35000003333334,4.871766672032732,10.379974000000004,0.02384168912783774,40.38278124417379
2019-06-13,347.230011,348.5,339.25,343.429993,343.429993,6209300,-0.006163922364648133,-0.0061829977606770534,345.559998,351.269989,352.01001,352.28571442857145,356.1706665333333,6.24215477643104,9.25,0.012685197655195981,43.57059314586997
2019-06-14,341.630005,343.399994,336.160004,339.730011,339.730011,5019000,-0.010773613474114985,-0.01083206907894576,343.429993,345.559998,351.269989,350.0000001428572,354.8596669666667,7.560842751311698,7.2399899999999775,0.011942279138917423,39.49855815099488
2019-06-17,342.690002,351.769989,342.059998,350.619995,350.619995,5358200,0.03205481896622908,0.03155178480192148,339.730011,343.429993,345.559998,349.06999871428576,353.71266683333334,6.910030926370281,9.709991000000002,0.01879642972794959,47.22569028059613
2019-06-18,355.570007,361.5,353.75,357.119995,357.119995,5428500,0.01853858904994854,0.018368844086720248,350.619995,339.730011,343.429993,348.5342844285715,352.9943329,5.916710286779231,7.75,0.01993516363515169,54.91630293742355
2019-06-19,361.720001,364.73999,356.119995,363.519989,363.519989,5667200,0.017921130403241614,0.01776244008105299,357.119995,350.619995,339.730011,350.17856714285716,352.7629995,8.20172519909522,8.61999499999996,0.01806206176465561,56.91432012054799
2019-06-20,365.910004,370.119995,361.220001,365.209991,365.209991,5899500,0.004648993318493888,0.004638220125819645,363.519989,357.119995,350.619995,352.169996,352.7909993666666,10.005013382468588,8.899993999999992,0.017814004634727598,64.14656606401027
2019-06-21,365.0,371.450012,365.0,369.209991,369.209991,7448400,0.010952602882104534,0.010893057517115431,365.209991,363.519989,357.119995,355.54856642857146,353.0063324,11.309052021533939,6.450012000000015,0.014962652342837446,71.76062384435875
2019-06-24,370.269989,375.0,370.200012,371.040009,371.040009,4830200,0.004956577678310925,0.004944334287382544,369.209991,365.209991,363.519989,359.4928544285714,353.3396657333333,11.192192680362524,4.799987999999985,0.013532352641553261,64.71964286104686
2019-06-25,370.75,371.0,358.290009,360.299988,360.299988,5750400,-0.028945722131006102,-0.029372913314897817,371.040009,369.209991,365.209991,362.43142257142864,353.8409983333333,7.0855047700048095,12.709991000000002,0.01906081393075358,53.34404937030062
2019-06-26,361.600006,366.790009,361.600006,362.200012,362.200012,3669700,0.005273450078494113,0.005259594131711151,360.299988,371.040009,369.209991,364.08571071428565,354.3939992333333,4.875334378871744,5.19000299999999,0.016009389989409466,53.682991244938975
2019-06-27,363.200012,370.850006,363.200012,370.019989,370.019989,4138600,0.0215902173962379,0.02136044992315375,362.200012,360.299988,371.040009,365.92856700000004,354.8949992,4.193942857787764,7.649993999999992,0.016481592871151925,56.274854956804
2019-06-28,370.26001,371.540009,364.869995,367.320007,367.320007,4592700,-0.007296854441017908,-0.007323606701058998,370.019989,362.200012,360.299988,366.4714267142857,355.1619995,4.074451308092312,6.670013999999981,0.01598609958522881,61.468162375008745
2019-07-01,373.5,376.660004,372.0,374.600006,374.600006,4992600,0.019819228087949003,0.019625384224798634,367.320007,370.019989,362.200012,367.8128574285715,355.8336659666667,5.0248291411476504,4.660004000000015,0.01743172151854512,65.91623938110281
2019-07-02,374.890015,376.0,370.309998,375.429993,375.429993,3625000,0.0022156620040203467,0.002213211044626388,374.600006,367.320007,370.019989,368.70142914285714,356.7443329,5.8028053796342345,5.690001999999993,0.01714161455094139,71.83160789051593
2019-07-03,376.690002,381.98999,375.839996,381.720001,381.720001,3799000,0.01675414356146021,0.01661534109707501,375.429993,374.600006,367.320007,370.2271422857143,357.6593333,7.634952029262383,6.149993999999992,0.01798097560871335,76.38143834079702
2019-07-05,378.290009,381.399994,375.559998,380.549988,380.549988,3732200,-0.003065107924486332,-0.003069814988681371,381.720001,375.429993,374.600006,373.1199994285715,358.3533325333334,7.06148413603154,5.839995999999985,0.01153454475450912,79.1404709842341
2019-07-08,378.190002,378.25,375.359985,376.160004,376.160004,3113400,-0.011535893150520837,-0.011602947754560798,380.549988,381.720001,375.429993,375.11428400000005,359.1516663,5.185599529977865,2.8900150000000053,0.013715685519377453,70.09758056534108
2019-07-09,379.059998,384.76001,377.5,379.929993,379.929993,6932800,0.01002230157356121,0.009972411375293748,376.160004,380.549988,381.720001,376.52999885714286,360.0029989,4.90836236505883,7.2600100000000225,0.01204919176558127,68.75513792978579
2019-07-10,382.769989,384.339996,362.679993,381.0,381.0,5878800,0.0028163267436482897,0.002812368325875026,379.929993,376.160004,380.549988,378.4842835714286,360.86766563333333,2.9713769433668373,21.66000299999996,0.01105598522109944,65.75343144758926
2019-07-11,381.100006,384.540009,378.799988,379.5,379.5,4336300,-0.003937007874015741,-0.003944778291016341,381.0,379.929993,376.160004,379.18428271428576,361.8779989,2.4320280168615294,5.740021000000013,0.00937018959625549,62.922776879996505
2019-07-12,378.679993,379.73999,372.790009,373.25,373.25,6636900,-0.016469038208168696,-0.016606160416384904,379.5,381.0,379.929993,378.8728551428572,362.5913320333333,3.053158795885368,6.94998099999998,0.011648267048467564,53.510608592362225
2019-07-15,372.940002,373.679993,362.299988,366.600006,366.600006,7944700,-0.017816460817146718,-0.017977084647083183,373.25,379.5,381.0,376.71285585714287,363.3686656,5.256552735218919,11.38000500000004,0.010219318403273465,46.44002239577191
2019-07-16,370.089996,371.339996,364.920013,365.98999,365.98999,5863200,-0.0016639825150467358,-0.001665368471636998,366.600006,373.25,379.5,374.6328561428571,364.3473317666667,6.2684335812778365,6.419983000000002,0.01029325929484083,55.44706507641777
2019-07-17,366.25,366.5,361.75,362.440002,362.440002,13639500,-0.009699686048790568,-0.00974703442856511,365.98999,366.600006,373.25,372.6728558571429,364.6486653666667,7.694173781816512,4.75,0.010136359907719317,50.22270810081018
2019-07-18,323.76001,329.850006,320.299988,325.209991,325.209991,31287100,-0.10272048006444934,-0.10838784903806307,362.440002,365.98999,366.600006,364.8557127142857,363.63133136666664,18.830406588080123,9.550018000000023,0.03666959963281258,23.10000610157445
2019-07-19,323.399994,325.850006,314.230011,315.100006,315.100006,16302500,-0.031087559668485087,-0.0315810320291486,325.209991,362.440002,365.98999,355.44142785714286,362.2303314,24.90681398302068,11.619995000000017,0.03515244131769226,21.21278283398982
2019-07-22,312.0,314.540009,305.809998,310.619995,310.619995,17718000,-0.014217743302740504,-0.014319783759776545,315.100006,325.209991,362.440002,345.6014271428571,360.5553314,27.308310542528456,8.73001099999999,0.03427101875323845,13.60636172064315
2019-07-23,311.440002,313.5,306.0,307.299988,307.299988,9171100,-0.01068832352534177,-0.010745853958376687,310.619995,315.100006,325.209991,336.17999685714284,359.0649973333333,27.555024245740917,7.5,0.034653363194654084,12.313311648710567
2019-07-24,310.51001,319.98999,307.25,317.940002,317.940002,11961800,0.0346241926960309,0.034038261936570974,307.299988,310.619995,315.100006,329.2285677142857,357.95399776666665,24.578920688739665,12.739989999999977,0.04185074511582014,16.339462629831218
2019-07-25,318.859985,327.690002,316.299988,326.459991,326.459991,10798500,0.026797474197663318,0.02644471013420623,317.940002,307.299988,310.619995,323.58142499999997,357.3173308666667,18.51923034778448,11.390014000000008,0.045110993520735734,23.50866899346994
2019-07-26,328.790009,336.0,327.5,335.779999,335.779999,10847500,0.028548698943019923,0.02814877847268466,326.459991,317.940002,307.299988,319.7728531428571,357.06233106666673,9.958673105030933,8.5,0.048116499526251806,31.134368421295065
2019-07-29,335.980011,336.399994,328.769989,332.700012,332.700012,5782800,-0.009172633894730442,-0.009214961537150856,335.779999,326.459991,317.940002,320.84285614285716,356.8279977666667,10.989279951975696,7.630004999999983,0.0258554754617372,27.790852323478873
2019-07-30,329.200012,329.649994,323.230011,325.929993,325.929993,6029300,-0.020348718833229196,-0.020558606186120616,332.700012,335.779999,326.459991,322.38999714285717,356.0049977,10.806855539426465,6.419983000000002,0.023685748295590427,25.421765266168066
2019-07-31,325.160004,331.769989,318.529999,322.98999,322.98999,6259500,-0.009020351189342857,-0.009061280876479907,325.929993,332.700012,335.779999,324.1571392857143,354.86733086666663,9.492947043415347,13.239990000000034,0.02305309589377022,25.09914776440708
2019-08-01,324.25,328.579987,318.73999,319.5,319.5,6563200,-0.010805257463242013,-0.010864058212770587,322.98999,325.929993,332.700012,325.8999981428571,353.3999979,6.544192836657678,9.83999700000004,0.023067090120515405,25.72487159292588
2019-08-02,317.48999,319.410004,311.799988,318.829987,318.829987,6280300,-0.0020970672926446943,-0.002099269217187496,319.5,322.98999,325.929993,326.02713885714286,351.85399776666674,6.370101058033931,7.61001600000003,0.019285932583711474,27.19373613154606
2019-08-05,310.959991,313.420013,304.679993,307.630005,307.630005,8692500,-0.03512838332863599,-0.035760226212513284,318.829987,319.5,322.98999,323.33714085714286,349.80133156666665,9.408185030753874,8.740019999999959,0.01944561923603766,24.696504744402247
2019-08-06,310.579987,311.880005,305.299988,310.100006,310.100006,6179100,0.008029129018152892,0.007997067067111608,307.630005,318.829987,319.5,319.66857042857146,347.7699981333334,8.729946839992705,6.580016999999998,0.013649806730969343,27.092092595922168
2019-08-07,302.559998,305.0,296.809998,304.290009,304.290009,9322400,-0.018735881611043892,-0.01891362182193852,310.100006,307.630005,318.829987,315.60999857142855,345.90299883333336,8.25277200420377,8.190001999999993,0.0138872005813147,37.370212216598965
2019-08-08,311.029999,316.359985,306.630005,315.899994,315.899994,5905900,0.038154341768086075,0.03744446518162518,304.290009,310.100006,307.630005,314.17714157142854,344.35966490000004,6.926515870020973,9.729980000000012,0.02303106683048821,50.47437615220282
2019-08-09,313.73999,316.640015,305.679993,308.929993,308.929993,5349100,-0.022063947870793466,-0.022310997456056123,315.899994,304.290009,310.100006,312.1685705714286,342.32333170000004,5.9088281559218645,10.96002199999998,0.023990976582533536,49.02660864078372
2019-08-12,305.459991,312.890015,303.23999,310.829987,310.829987,6531700,0.00615024129431152,0.006131405749633537,308.929993,315.899994,304.290009,310.9299972857143,340.4403310333334,4.946193874759739,9.650025000000028,0.024289930797174106,52.06698659256089
2019-08-13,309.769989,316.429993,308.160004,312.279999,312.279999,5289400,0.004664968184038054,0.004654120941571262,310.829987,308.929993,315.899994,309.9942847142857,338.3629974666666,3.653143945259298,8.26998900000001,0.02449650612846134,46.286086344299726
2019-08-14,308.01001,308.410004,298.01001,299.109985,299.109985,7355800,-0.04217373524456802,-0.043088869487364755,312.279999,310.829987,308.929993,308.777139,335.8189972,5.516351753092656,10.399993999999992,0.026140320574527847,33.08595920203145
2019-08-15,299.5,300.630005,288.0,295.76001,295.76001,9629200,-0.01119980999631276,-0.011263000122896624,299.109985,312.279999,310.829987,306.7285681428571,332.95366416666667,7.313229933812718,12.630004999999983,0.025707779947635866,23.277241299218957
2019-08-16,298.859985,303.549988,296.269989,302.799988,302.799988,6905800,0.023803008391837466,0.023524133493599643,295.76001,299.109985,312.279999,306.515708,330.3619975,7.416984984385549,7.279998999999975,0.027300144479333353,31.037520514342148
2019-08-19,306.25,311.75,304.75,309.380005,309.380005,4942200,0.02173057219539909,0.021497829036699584,302.799988,295.76001,299.109985,305.584281,328.13599753333335,6.378825353356071,7.0,0.02393467419605996,39.47870566040447
2019-08-20,304.570007,305.0,297.679993,298.98999,298.98999,7349900,-0.033583343564817625,-0.03416021640046629,309.380005,302.799988,295.76001,304.1642805714286,325.43799743333335,6.6120162559973314,7.3200069999999755,0.025808436915794236,36.06271356133044
2019-08-21,301.609985,302.880005,296.200012,297.809998,297.809998,5685400,-0.003946593663553655,-0.003954402015358338,298.98999,309.380005,302.799988,302.3042821428571,322.6649973666667,6.2455405362956515,6.679992999999968,0.02540124785537619,37.0569231336216
2019-08-22,298.649994,300.329987,293.149994,296.929993,296.929993,4974200,-0.002954920942580208,-0.002959295340928163,297.809998,298.98999,309.380005,300.1114241428572,319.9126638,4.650238937643644,7.1799930000000245,0.025037958337240537,36.96428431972735
2019-08-23,295.0,299.01001,290.320007,291.440002,291.440002,6324900,-0.0184891763359184,-0.01866223765033642,296.929993,297.809998,298.98999,299.0157122857143,317.1856638666667,5.708691084195797,8.690003000000047,0.020702253614490032,39.66023262466917
2019-08-26,295.23999,296.950012,292.5,294.980011,294.980011,4695700,0.01214661328474742,0.012073435159235094,291.440002,296.929993,297.809998,298.90428385714284,314.7983307,5.789866100928886,4.450012000000015,0.021134883527787945,40.473791672213615
2019-08-27,294.540009,296.769989,287.200012,291.029999,291.029999,6309400,-0.013390778536515824,-0.013481243516789391,294.980011,291.440002,296.929993,297.2228568571428,312.29966433333334,6.1667491537080945,9.569976999999994,0.018625496740016654,41.44515483870965
2019-08-28,289.470001,292.820007,287.75,291.769989,291.769989,3955700,0.002542658841159673,0.002539431753266604,291.029999,294.980011,291.440002,294.7071402857143,309.94399723333333,3.3118091373726513,5.0700069999999755,0.015011697254810814,31.892538504236924
2019-08-29,295.0,299.929993,294.98999,296.779999,296.779999,4388500,0.01717109431703734,0.01702533724998445,291.769989,291.029999,294.980011,294.39142728571426,308.9963308333334,2.9173246094083747,4.940003000000047,0.012828863704647855,40.60616099449115
2019-08-30,298.779999,298.940002,290.850006,293.75,293.75,4446400,-0.010209579520889411,-0.010262054750112283,296.779999,291.769989,291.029999,293.8114275714285,308.2846639666667,2.4978224788217074,8.089995999999985,0.013279997579990733,37.02129022181585
2019-09-03,290.820007,293.899994,288.059998,289.290009,289.290009,3682800,-0.01518294808510634,-0.015299389157316205,293.75,296.779999,291.769989,292.72000128571426,307.57366443333336,2.575978746676672,5.839995999999985,0.014215708231871134,33.29458605710175
2019-09-04,291.25,292.380005,286.51001,291.519989,291.519989,4652500,0.007708458400303764,0.007678900037280171,289.290009,293.75,296.779999,292.731428,307.0476644666667,2.569523832211593,5.86999499999996,0.013052805363021176,43.442197406585564
2019-09-05,285.320007,293.970001,282.790009,293.25,293.25,8966800,0.005934450690446402,0.0059169111952521326,291.519989,289.290009,293.75,292.4842835714286,306.22466439999994,2.3944360914801717,11.179992000000027,0.012286938070399541,47.768879999999974
2019-09-06,293.350006,293.350006,287.029999,290.170013,290.170013,5166600,-0.010502939471440764,-0.010558484607335597,293.25,291.519989,289.290009,292.3614284285714,305.01499846666667,2.5011729294238703,6.320007000000032,0.011832849783751284,37.92314703942775
2019-09-09,294.809998,301.549988,290.600006,294.339996,294.339996,8232700,0.014370826802147851,0.014268545219991251,290.170013,293.25,291.519989,292.7285722857143,303.63366503333333,2.5870370082223895,10.949981999999977,0.013094190036329922,34.923800583300206
2019-09-10,291.160004,297.170013,282.660004,287.98999,287.98999,12320200,-0.02157371096791072,-0.021809825558775642,294.339996,290.170013,293.25,291.47285671428574,302.14333096666667,2.4207063492029772,14.510008999999968,0.013464191488911809,38.001736301462344
2019-09-11,285.700012,292.649994,284.609985,288.269989,288.269989,7405900,0.0009722525425277517,0.0009717802111499894,287.98999,294.339996,290.170013,290.68999799999995,300.8879975,2.447509654738711,8.040008999999998,0.013295732914400893,39.3858314067078
2019-09-12,288.100006,292.730011,286.600006,288.859985,288.859985,5010900,0.0020466785392634357,0.0020445869461348572,288.269989,287.98999,294.339996,290.628566,299.7503306666667,2.4934708809848125,6.130004999999983,0.01212348897244844,40.963029667840246
2019-09-13,290.609985,296.619995,290.040009,294.149994,294.149994,6583100,0.018313401906463467,0.018147731167958977,288.859985,288.269989,287.98999,291.004281,298.90533046666667,2.826130159529001,6.579986000000019,0.013813828318582843,53.04836118943761
2019-09-16,294.230011,297.429993,289.779999,294.290009,294.290009,5307400,0.0004759986498588109,0.0004758853984384008,294.149994,288.859985,288.269989,291.1528537142857,298.0873312,2.9866454921480203,7.649994000000049,0.013666226437114695,49.15955882861648
2019-09-17,294.5,299.149994,291.790009,298.600006,298.600006,4777100,0.014645407143264677,0.014539198887713827,294.290009,294.149994,288.859985,292.35713842857143,297.7863312333333,4.03861150562376,7.359984999999995,0.013570462371840853,59.140318686032494
2019-09-18,294.98999,296.049988,287.450012,291.559998,291.559998,7811100,-0.023576717543669412,-0.023859095544500063,298.600006,294.290009,294.149994,291.95999585714287,297.16833096666664,3.9467697872256537,8.59997599999997,0.01615400552639821,49.779929742598355
2019-09-19,291.559998,293.809998,283.399994,286.600006,286.600006,8461300,-0.01701190847175138,-0.01715827332518826,291.559998,298.600006,294.290009,291.76142671428573,296.5786642,4.206235200104779,10.410004000000015,0.015264629879674666,39.32018593464167
2019-09-20,280.26001,282.5,266.0,270.75,270.75,23832800,-0.05530357874451686,-0.05689165044807246,286.600006,291.559998,298.600006,289.2585711428572,295.0736644,9.051651787828916,16.5,0.02561472840550226,30.985443447567306
2019-09-23,268.350006,273.390015,261.890015,265.920013,265.920013,13478600,-0.017839287165281714,-0.018000325327134636,270.75,286.600006,291.559998,285.9814322857143,293.63999839999997,12.655343747339185,11.5,0.02533445677490502,30.79703761920959
2019-09-24,262.5,265.0,252.279999,254.589996,254.589996,16338200,-0.04260686088338894,-0.04354116821129071,265.920013,270.75,286.600006,280.330004,291.76533203333327,16.613612551658967,12.720000999999996,0.02381582912548399,23.60258317607463
2019-09-25,255.710007,266.600006,253.699997,264.75,264.75,11643800,0.03990731827498828,0.03913159213884116,254.589996,265.920013,270.75,276.1100027142857,290.18099873333335,16.22379241104354,12.900009000000011,0.0325688357587837,31.819343060524915
